order_id,member_sk,member_id,product_sk,date_key,order_status,quantity,amount_twd,coupon_discount_twd
O0000474,186,M00162,59,20260619,paid,1,39913.0,600
O0000475,70,M00060,39,20260526,paid,1,55130.0,200
O0000476,187,M00163,65,20260505,paid,3,94832.0,800
O0000477,492,M00424,10,20260610,paid,1,7096.0,200
O0000478,367,M00314,39,20260601,completed,2,87743.0,800
O0000479,257,M00220,34,20260529,paid,2,48879.0,600
O0000480,341,M00291,84,20260524,paid,1,71955.0,800
O0000481,89,M00077,64,20260522,completed,2,86068.0,600
O0000482,379,M00324,32,20260622,cancelled,2,77432.0,200
O0000483,167,M00146,39,20260513,completed,1,82157.0,600
O0000484,519,M00447,87,20260501,cancelled,3,70140.0,0
O0000485,457,M00391,38,20260619,paid,1,112613.0,800
O0000486,176,M00152,27,20260522,paid,3,104903.0,400
O0000487,465,M00399,42,20260629,paid,1,103195.0,600
O0000488,179,M00155,67,20260523,completed,2,12146.0,400
O0000489,14,M00013,18,20260616,paid,3,71116.0,600
O0000490,427,M00365,44,20260509,cancelled,2,80276.0,200
O0000491,54,M00047,3,20260613,completed,3,92924.0,400
O0000492,559,M00483,11,20260514,paid,3,84380.0,800
O0000493,558,M00482,43,20260624,completed,1,19195.0,800
O0000494,448,M00383,34,20260517,paid,3,40926.0,0
O0000495,526,M00454,81,20260508,paid,2,2344.0,0
O0000496,207,M00179,34,20260617,paid,1,85589.0,0
O0000497,288,M00244,28,20260522,paid,2,91191.0,200
O0000498,245,M00210,97,20260520,completed,1,58495.0,400
O0000499,393,M00336,87,20260620,paid,3,17457.0,200
O0000500,83,M00071,69,20260628,paid,1,40642.0,800
O0000501,204,M00177,78,20260508,completed,1,27959.0,400
O0000502,27,M00023,87,20260606,paid,3,3711.0,600
O0000503,145,M00126,96,20260502,completed,2,96478.0,400
O0000504,440,M00376,81,20260506,completed,3,95592.0,800
O0000505,125,M00110,84,20260605,paid,2,71877.0,0
O0000506,327,M00279,9,20260516,paid,3,58239.0,200
O0000507,219,M00189,63,20260604,cancelled,3,17188.0,600
O0000508,209,M00180,87,20260604,paid,1,74507.0,800
O0000509,443,M00378,79,20260610,completed,1,56493.0,800
O0000510,270,M00231,93,20260625,completed,2,50377.0,400
O0000511,143,M00124,65,20260605,paid,2,43535.0,600
O0000512,82,M00070,58,20260603,cancelled,3,113956.0,400
O0000513,577,M00497,55,20260615,completed,1,16205.0,400
O0000514,407,M00349,94,20260627,paid,3,22641.0,200
O0000515,311,M00264,93,20260612,paid,2,47644.0,800
O0000516,90,M00078,83,20260604,paid,2,63077.0,600
O0000517,547,M00472,26,20260515,paid,2,33889.0,600
O0000518,105,M00092,55,20260512,completed,2,109338.0,200
O0000519,349,M00298,96,20260607,completed,3,111686.0,0
O0000520,325,M00277,47,20260605,completed,3,11017.0,600
O0000521,273,M00233,68,20260517,completed,3,21734.0,600
O0000522,353,M00302,49,20260523,paid,2,16075.0,0
O0000523,393,M00336,28,20260625,completed,2,28034.0,400
O0000524,317,M00270,75,20260622,paid,2,111102.0,800
O0000525,61,M00053,56,20260502,paid,2,46599.0,800
O0000526,467,M00401,34,20260606,paid,3,43818.0,800
O0000527,446,M00381,28,20260601,paid,1,4056.0,600
O0000528,50,M00044,74,20260510,completed,2,68147.0,800
O0000529,222,M00191,94,20260501,paid,1,91927.0,0
O0000530,165,M00144,19,20260504,cancelled,3,93088.0,0
O0000531,366,M00313,88,20260616,paid,1,93029.0,0
O0000532,443,M00378,90,20260515,paid,2,24346.0,400
O0000533,478,M00411,13,20260606,cancelled,3,37929.0,200
O0000534,341,M00291,35,20260616,cancelled,2,79310.0,800
O0000535,255,M00218,14,20260520,paid,3,116242.0,200
O0000536,203,M00176,86,20260612,cancelled,3,80968.0,0
O0000537,564,M00488,37,20260616,paid,1,72350.0,200
O0000538,302,M00256,6,20260510,completed,3,19787.0,600
O0000539,488,M00420,82,20260608,paid,3,16941.0,400
O0000540,261,M00224,89,20260606,completed,1,23045.0,800
O0000541,316,M00269,58,20260618,completed,2,119344.0,0
O0000542,10,M00010,30,20260523,paid,1,26293.0,0
O0000543,308,M00261,85,20260526,paid,3,73569.0,0
O0000544,373,M00318,34,20260611,paid,2,104762.0,800
O0000545,175,M00151,3,20260507,paid,1,83763.0,0
O0000546,288,M00244,51,20260616,cancelled,3,5582.0,0
O0000547,38,M00032,88,20260606,paid,2,64127.0,200
O0000548,366,M00313,52,20260524,completed,2,21196.0,400
O0000549,51,M00045,83,20260604,paid,3,85882.0,200
O0000550,328,M00280,23,20260606,completed,2,105779.0,600
O0000551,1,M00001,12,20260503,completed,2,94869.0,200
O0000552,47,M00041,85,20260531,paid,2,115209.0,0
O0000553,120,M00106,95,20260501,paid,2,66469.0,800
O0000554,442,M00377,52,20260601,cancelled,1,71979.0,0
O0000555,59,M00052,72,20260502,cancelled,2,22347.0,400
O0000556,103,M00090,56,20260603,completed,3,55410.0,200
O0000557,531,M00458,61,20260602,completed,1,35328.0,800
O0000558,568,M00491,88,20260516,paid,3,55072.0,200
O0000559,410,M00351,41,20260524,cancelled,1,108823.0,600
O0000560,54,M00047,67,20260526,completed,3,65839.0,400
O0000561,519,M00447,71,20260510,paid,1,92886.0,400
O0000562,180,M00156,48,20260509,paid,1,9862.0,600
O0000563,353,M00302,75,20260505,paid,1,32884.0,200
O0000564,113,M00099,95,20260602,completed,3,78634.0,200
O0000565,336,M00287,9,20260614,paid,3,76008.0,600
O0000566,519,M00447,74,20260523,completed,2,20829.0,600
O0000567,139,M00121,51,20260514,completed,3,115849.0,200
O0000568,491,M00423,53,20260615,paid,3,26079.0,800
O0000569,352,M00301,36,20260608,completed,3,38326.0,0
O0000570,274,M00233,85,20260618,completed,2,21512.0,600
O0000571,323,M00275,12,20260516,paid,2,44164.0,200
O0000572,9,M00009,58,20260515,paid,1,79222.0,200
O0000573,54,M00047,61,20260523,paid,2,42835.0,400
O0000574,248,M00212,42,20260506,completed,2,116486.0,200
O0000575,309,M00262,21,20260529,paid,1,11195.0,0
O0000576,185,M00161,92,20260614,completed,2,108936.0,200
O0000577,350,M00299,99,20260511,paid,1,82229.0,0
O0000578,41,M00035,6,20260508,completed,3,10267.0,0
O0000579,206,M00178,80,20260525,cancelled,3,19523.0,0
O0000580,567,M00490,7,20260626,paid,3,67009.0,400
O0000581,279,M00237,36,20260604,cancelled,2,36370.0,600
O0000582,62,M00054,40,20260519,paid,2,63960.0,0
O0000583,480,M00412,18,20260623,completed,2,82872.0,0
O0000584,389,M00332,61,20260616,paid,1,28796.0,800
O0000585,531,M00458,95,20260607,cancelled,2,106350.0,400
O0000586,197,M00172,96,20260620,completed,2,74838.0,0
O0000587,144,M00125,85,20260530,paid,1,31156.0,200
O0000588,572,M00494,51,20260508,paid,1,90827.0,600
O0000589,279,M00237,39,20260614,cancelled,1,51423.0,800
O0000590,520,M00448,40,20260605,completed,3,90552.0,800
O0000591,387,M00330,67,20260524,paid,2,32288.0,0
O0000592,367,M00314,15,20260603,paid,1,83352.0,400
O0000593,314,M00267,89,20260524,cancelled,1,5170.0,400
O0000594,49,M00043,5,20260617,completed,3,111678.0,600
O0000595,355,M00304,97,20260507,paid,1,38804.0,600
O0000596,113,M00099,51,20260610,paid,2,45591.0,600
O0000597,193,M00169,34,20260505,paid,3,30479.0,600
O0000598,24,M00021,52,20260616,paid,1,11089.0,200
O0000599,373,M00318,16,20260525,completed,2,5789.0,200
O0000600,302,M00256,17,20260519,paid,3,105733.0,0
O0000601,361,M00309,25,20260529,paid,2,39435.0,0
O0000602,525,M00453,93,20260620,completed,2,11627.0,400
O0000603,327,M00279,50,20260510,paid,3,27948.0,0
O0000604,244,M00209,96,20260504,completed,3,41747.0,600
O0000605,249,M00213,11,20260622,cancelled,1,5809.0,800
O0000606,81,M00070,3,20260510,paid,1,8005.0,200
O0000607,106,M00092,38,20260623,completed,2,25408.0,600
O0000608,137,M00119,21,20260623,cancelled,1,91995.0,400
O0000609,75,M00064,71,20260531,completed,2,100503.0,200
O0000610,81,M00070,7,20260516,completed,1,35356.0,200
O0000611,538,M00465,62,20260614,completed,1,11856.0,400
O0000612,118,M00104,70,20260503,completed,3,57959.0,400
O0000613,410,M00351,58,20260523,cancelled,1,57448.0,0
O0000614,397,M00339,2,20260516,cancelled,2,8883.0,400
O0000615,26,M00022,96,20260610,paid,1,31104.0,800
O0000616,169,M00148,57,20260514,paid,1,38213.0,200
O0000617,565,M00489,25,20260506,paid,1,83929.0,200
O0000618,333,M00284,5,20260511,cancelled,2,33711.0,600
O0000619,13,M00012,28,20260509,completed,3,68744.0,0
O0000620,483,M00415,25,20260602,completed,2,60087.0,200
O0000621,220,M00190,38,20260528,paid,2,1384.0,200
O0000622,89,M00077,90,20260520,completed,2,59965.0,400
O0000623,230,M00197,48,20260627,completed,3,113469.0,0
O0000624,393,M00336,33,20260617,paid,2,104938.0,800
O0000625,42,M00036,75,20260531,cancelled,2,33494.0,0
O0000626,449,M00384,7,20260621,completed,2,49261.0,0
O0000627,302,M00256,38,20260622,cancelled,2,35314.0,0
O0000628,180,M00156,66,20260625,paid,2,80037.0,800
O0000629,79,M00068,58,20260601,completed,2,72921.0,400
O0000630,332,M00283,9,20260509,completed,1,86592.0,800
O0000631,245,M00210,14,20260606,paid,3,46795.0,0
O0000632,88,M00076,1,20260613,paid,1,53122.0,400
O0000633,267,M00229,56,20260617,completed,3,40208.0,800
O0000634,484,M00416,55,20260618,cancelled,2,67840.0,200
O0000635,577,M00497,95,20260617,paid,3,18282.0,600
O0000636,380,M00325,33,20260620,completed,2,81715.0,800
O0000637,139,M00121,94,20260521,paid,3,49176.0,600
O0000638,161,M00140,44,20260501,paid,2,58335.0,200
O0000639,146,M00127,20,20260510,paid,1,100178.0,400
O0000640,546,M00471,61,20260606,completed,2,30369.0,200
O0000641,415,M00355,53,20260531,paid,2,64494.0,0
O0000642,114,M00100,34,20260515,completed,1,9944.0,200
O0000643,551,M00475,72,20260612,completed,2,81035.0,600
O0000644,528,M00455,98,20260523,paid,3,88592.0,600
O0000645,437,M00373,100,20260504,completed,2,58907.0,0
O0000646,211,M00182,30,20260507,cancelled,1,5509.0,600
O0000647,283,M00240,51,20260613,paid,3,20391.0,600
O0000648,325,M00277,66,20260608,completed,2,93087.0,400
O0000649,396,M00338,75,20260613,paid,3,104842.0,0
O0000650,472,M00405,82,20260501,paid,1,67476.0,600
O0000651,550,M00474,88,20260610,cancelled,2,71064.0,800
O0000652,6,M00006,76,20260505,completed,2,18496.0,0
O0000653,312,M00265,78,20260602,cancelled,1,55163.0,200
O0000654,459,M00393,44,20260613,paid,1,59817.0,400
O0000655,462,M00396,65,20260624,cancelled,1,68872.0,0
O0000656,487,M00419,72,20260503,cancelled,1,91709.0,600
O0000657,108,M00094,48,20260628,cancelled,1,73964.0,200
O0000658,390,M00333,91,20260622,paid,1,118459.0,400
O0000659,102,M00090,66,20260527,paid,3,95615.0,600
O0000660,324,M00276,23,20260524,cancelled,2,107458.0,800
O0000661,142,M00123,22,20260606,completed,1,4044.0,800
O0000662,387,M00330,39,20260605,completed,2,50710.0,200
O0000663,517,M00445,7,20260612,cancelled,2,54366.0,200
O0000664,153,M00134,45,20260506,paid,2,30692.0,400
O0000665,376,M00321,27,20260625,paid,2,105482.0,800
O0000666,577,M00497,7,20260625,paid,3,32138.0,600
O0000667,251,M00215,36,20260623,paid,2,58504.0,600
O0000668,98,M00086,25,20260526,cancelled,2,67009.0,200
O0000669,57,M00050,75,20260530,completed,1,16402.0,200
O0000670,212,M00183,45,20260602,cancelled,3,71641.0,400
O0000671,204,M00177,71,20260510,completed,3,74737.0,600
O0000672,211,M00182,13,20260505,paid,3,41682.0,200
O0000673,513,M00442,58,20260523,paid,1,115953.0,800
O0000674,366,M00313,36,20260620,cancelled,3,86026.0,0
O0000675,257,M00220,26,20260513,completed,1,102714.0,600
O0000676,174,M00150,23,20260611,paid,2,81217.0,0
O0000677,508,M00437,40,20260513,paid,1,8724.0,400
O0000678,191,M00167,9,20260504,cancelled,3,5875.0,600
O0000679,565,M00489,55,20260527,completed,2,30164.0,600
O0000680,228,M00195,64,20260621,completed,3,27660.0,800
O0000681,295,M00250,89,20260602,paid,3,10055.0,0
O0000682,502,M00432,65,20260518,completed,2,4475.0,800
O0000683,160,M00139,53,20260501,cancelled,1,102622.0,200
O0000684,548,M00472,94,20260602,paid,3,67029.0,0
O0000685,2,M00002,12,20260602,paid,2,95688.0,0
O0000686,298,M00252,65,20260506,paid,3,36275.0,600
O0000687,249,M00213,60,20260613,paid,1,20696.0,400
O0000688,363,M00311,39,20260610,paid,1,70652.0,200
O0000689,389,M00332,10,20260515,paid,2,75869.0,600
O0000690,399,M00341,27,20260504,paid,2,34152.0,200
O0000691,529,M00456,85,20260625,completed,2,31571.0,800
O0000692,354,M00303,67,20260626,paid,2,16146.0,600
O0000693,329,M00281,7,20260504,paid,2,79061.0,800
O0000694,270,M00231,53,20260614,completed,2,11439.0,200
O0000695,481,M00413,91,20260502,completed,2,74850.0,600
O0000696,93,M00081,69,20260607,completed,3,67818.0,0
O0000697,461,M00395,10,20260524,cancelled,2,90938.0,600
O0000698,339,M00290,40,20260523,cancelled,2,112926.0,800
O0000699,129,M00114,47,20260624,paid,1,113091.0,0
O0000700,131,M00115,62,20260630,cancelled,2,24261.0,400
O0000701,125,M00110,69,20260625,completed,3,43671.0,400
O0000702,344,M00294,55,20260512,paid,1,4265.0,800
O0000703,2,M00002,2,20260509,paid,2,52282.0,800
O0000704,579,M00499,60,20260611,paid,3,1515.0,200
O0000705,354,M00303,26,20260528,paid,3,100119.0,600
O0000706,13,M00012,8,20260602,paid,1,108048.0,600
O0000707,233,M00199,38,20260615,paid,1,68151.0,0
O0000708,529,M00456,3,20260529,completed,2,38694.0,0
O0000709,116,M00102,82,20260529,completed,1,95299.0,0
O0000710,357,M00305,34,20260609,cancelled,3,40692.0,0
O0000711,552,M00476,1,20260618,cancelled,3,94357.0,800
O0000712,535,M00462,68,20260515,paid,3,81850.0,600
O0000713,241,M00206,68,20260624,paid,1,26251.0,400
O0000714,421,M00359,5,20260527,completed,3,94975.0,400
O0000715,392,M00335,1,20260505,cancelled,3,20115.0,200
O0000716,159,M00138,78,20260628,completed,3,116289.0,0
O0000717,405,M00347,69,20260627,cancelled,1,111873.0,0
O0000718,336,M00287,49,20260512,paid,1,6218.0,200
O0000719,141,M00122,71,20260627,completed,1,74677.0,400
O0000720,257,M00220,7,20260521,paid,1,2906.0,600
O0000721,3,M00003,58,20260615,paid,3,65786.0,600
O0000722,528,M00455,82,20260627,completed,2,65615.0,600
O0000723,48,M00042,22,20260523,paid,3,81999.0,600
O0000724,262,M00225,26,20260605,completed,3,86392.0,800
O0000725,467,M00401,96,20260623,paid,2,96910.0,0
O0000726,123,M00109,60,20260505,paid,2,84722.0,800
O0000727,56,M00049,79,20260623,paid,2,25268.0,200
O0000728,117,M00103,39,20260528,cancelled,2,30768.0,0
O0000729,359,M00307,42,20260512,paid,2,74446.0,600
O0000730,441,M00376,34,20260613,completed,3,31583.0,400
O0000731,405,M00347,16,20260626,cancelled,3,68543.0,800
O0000732,18,M00016,56,20260505,paid,3,37821.0,800
O0000733,243,M00208,77,20260502,completed,2,28026.0,200
O0000734,339,M00290,94,20260523,completed,1,30731.0,800
O0000735,394,M00337,8,20260622,cancelled,1,69193.0,800
O0000736,455,M00389,15,20260528,completed,3,119084.0,400
O0000737,558,M00482,40,20260630,paid,2,74791.0,800
O0000738,493,M00425,4,20260527,cancelled,3,5092.0,200
O0000739,217,M00187,3,20260630,completed,2,10947.0,400
O0000740,287,M00243,90,20260614,cancelled,3,44770.0,400
O0000741,454,M00388,47,20260522,paid,3,14904.0,600
O0000742,60,M00052,54,20260602,cancelled,3,28565.0,0
O0000743,70,M00060,30,20260615,paid,1,3816.0,200
O0000744,402,M00344,78,20260610,paid,2,28887.0,800
O0000745,71,M00061,69,20260609,paid,3,77436.0,800
O0000746,75,M00064,62,20260614,completed,2,71871.0,0
O0000747,517,M00445,5,20260530,paid,2,77919.0,0
O0000748,403,M00345,6,20260516,paid,3,82840.0,400
O0000749,134,M00117,19,20260512,completed,3,81817.0,400
O0000750,234,M00200,17,20260624,paid,1,58074.0,400
O0000751,282,M00240,31,20260520,completed,1,17952.0,0
O0000752,389,M00332,77,20260627,paid,3,40936.0,800
O0000753,149,M00130,96,20260522,completed,1,55870.0,200
O0000754,231,M00198,55,20260604,paid,3,115426.0,0
O0000755,79,M00068,54,20260614,paid,2,75312.0,0
O0000756,490,M00422,1,20260616,completed,1,33464.0,0
O0000757,112,M00098,68,20260508,paid,1,78177.0,800
O0000758,347,M00297,13,20260529,paid,2,79900.0,0
O0000759,439,M00375,23,20260505,cancelled,3,105760.0,200
O0000760,105,M00092,97,20260509,paid,1,20757.0,800
O0000761,291,M00247,45,20260530,cancelled,2,86449.0,600
O0000762,80,M00069,32,20260614,completed,3,25953.0,800
O0000763,185,M00161,52,20260509,completed,3,1829.0,600
O0000764,167,M00146,44,20260629,paid,2,82154.0,400
O0000765,440,M00376,66,20260505,completed,1,103769.0,600
O0000766,85,M00073,62,20260522,paid,3,84503.0,0
O0000767,342,M00292,57,20260518,paid,1,83495.0,0
O0000768,312,M00265,65,20260630,cancelled,3,39727.0,800
O0000769,354,M00303,70,20260613,paid,2,53072.0,400
O0000770,529,M00456,58,20260607,completed,1,22938.0,400
O0000771,183,M00159,95,20260526,paid,3,75010.0,0
O0000772,311,M00264,99,20260508,completed,3,68833.0,0
O0000773,218,M00188,15,20260625,cancelled,1,32129.0,800
O0000774,245,M00210,46,20260514,paid,3,63940.0,200
O0000775,88,M00076,67,20260522,paid,2,27692.0,600
O0000776,560,M00484,71,20260618,cancelled,2,18180.0,200
O0000777,288,M00244,75,20260614,paid,3,16503.0,400
O0000778,528,M00455,40,20260601,paid,1,48931.0,400
O0000779,76,M00065,2,20260525,cancelled,3,3624.0,800
O0000780,428,M00365,12,20260615,paid,1,28621.0,400
O0000781,414,M00354,10,20260507,completed,1,12248.0,600
O0000782,556,M00480,61,20260514,paid,2,28987.0,0
O0000783,399,M00341,54,20260614,paid,1,112526.0,600
O0000784,232,M00199,100,20260521,completed,1,72237.0,200
O0000785,562,M00486,60,20260615,completed,3,74161.0,800
O0000786,304,M00257,50,20260623,paid,2,38628.0,800
O0000787,313,M00266,64,20260528,completed,3,21311.0,800
O0000788,211,M00182,28,20260522,completed,3,30095.0,600
O0000789,10,M00010,4,20260514,completed,1,36809.0,800
O0000790,231,M00198,43,20260616,completed,2,1308.0,200
O0000791,179,M00155,65,20260505,completed,1,79129.0,400
O0000792,55,M00048,99,20260510,paid,2,54863.0,0
O0000793,507,M00436,37,20260530,paid,1,97380.0,200
O0000794,10,M00010,11,20260510,paid,1,107571.0,600
O0000795,463,M00397,94,20260514,completed,3,89735.0,400
O0000796,377,M00322,77,20260623,paid,2,118883.0,600
O0000797,445,M00380,7,20260526,paid,2,119813.0,600
O0000798,257,M00220,5,20260604,cancelled,2,101095.0,400
O0000799,395,M00338,94,20260504,paid,2,12749.0,200
O0000800,378,M00323,27,20260527,paid,3,20942.0,0
O0000801,183,M00159,75,20260521,cancelled,3,108889.0,400
O0000802,209,M00180,54,20260618,paid,2,14275.0,800
O0000803,490,M00422,25,20260522,paid,1,94302.0,400
O0000804,163,M00142,20,20260620,completed,3,55692.0,800
O0000805,454,M00388,30,20260528,paid,2,31222.0,800
O0000806,491,M00423,6,20260618,completed,3,26763.0,600
O0000807,65,M00057,96,20260523,paid,3,117968.0,400
O0000808,384,M00328,71,20260516,paid,1,70523.0,400
O0000809,246,M00211,37,20260529,paid,2,90532.0,800
O0000810,65,M00057,20,20260607,cancelled,1,53290.0,0
O0000811,547,M00472,18,20260501,completed,2,24407.0,600
O0000812,484,M00416,22,20260521,completed,3,102753.0,800
O0000813,281,M00239,21,20260512,paid,3,21172.0,800
O0000814,222,M00191,2,20260522,completed,2,82871.0,600
O0000815,166,M00145,99,20260522,completed,2,9349.0,400
O0000816,175,M00151,60,20260515,paid,3,111665.0,200
O0000817,62,M00054,42,20260624,paid,1,113450.0,600
O0000818,525,M00453,37,20260613,paid,3,44710.0,400
O0000819,486,M00418,80,20260517,paid,3,105878.0,0
O0000820,14,M00013,52,20260523,paid,2,60315.0,0
O0000821,336,M00287,43,20260523,completed,3,86259.0,200
O0000822,459,M00393,87,20260503,cancelled,2,35903.0,800
O0000823,244,M00209,24,20260608,paid,3,106941.0,800
O0000824,149,M00130,76,20260618,paid,1,70525.0,600
O0000825,381,M00326,55,20260510,paid,3,54074.0,0
O0000826,326,M00278,92,20260630,completed,3,93971.0,800
O0000827,207,M00179,22,20260601,completed,3,87168.0,800
O0000828,508,M00437,15,20260622,completed,2,113681.0,0
O0000829,552,M00476,50,20260609,completed,3,3579.0,0
O0000830,533,M00460,16,20260501,cancelled,1,73445.0,800
